player_username,trigger_game_id,trigger_timestamp,trigger_opponent_rating,trigger_moves,post_n,baseline_acpl,baseline_winrate,baseline_moves,post_acpl,post_winrate,post_moves,tilt_acpl,tilt_winrate,tilt_moves
champion64,DDpMo13D,1764965156061,2250.0,43,3,33.4,0.5,39.5,21.666666666666668,0.3333333333333333,40.333333333333336,-11.73333333333333,-0.16666666666666669,0.8333333333333357
champion64,JgTDuQv0,1764965952319,2319.0,18,3,33.4,0.5,39.5,25.666666666666668,0.3333333333333333,63.666666666666664,-7.733333333333331,-0.16666666666666669,24.166666666666664
chess_is_wonder,JkwVKQyh,1764441216628,2294.0,16,3,24.9,0.85,32.35,21.333333333333332,1.0,48.0,-3.5666666666666664,0.15000000000000002,15.649999999999999
chess_is_wonder,7LA4Da6E,1765258130734,2547.0,26,3,24.9,0.85,32.35,29.0,0.6666666666666666,31.333333333333332,4.100000000000001,-0.18333333333333335,-1.0166666666666693
chessbrahs,T4OhpbMT,1754773459911,2928.0,28,3,34.75,0.35,46.0,29.333333333333332,0.3333333333333333,40.333333333333336,-5.416666666666668,-0.016666666666666663,-5.666666666666664
chessbrahs,wMd5Jqza,1754773691735,2792.0,21,3,34.75,0.35,46.0,24.666666666666668,0.3333333333333333,52.0,-10.083333333333332,-0.016666666666666663,6.0
chessbrahs,D5AKFDSW,1754775730937,2836.0,54,3,34.75,0.35,46.0,54.0,0.0,32.0,19.25,-0.35,-14.0
chessbrahs,nQtmE5js,1754775865232,2585.0,35,3,34.75,0.35,46.0,52.666666666666664,0.0,29.666666666666668,17.916666666666664,-0.35,-16.333333333333332
chessbrahs,eFHcaXiG,1754776011903,2812.0,34,3,34.75,0.35,46.0,50.333333333333336,0.3333333333333333,36.0,15.583333333333336,-0.016666666666666663,-10.0
chessbrahs,W17YJmWc,1754776191276,2426.0,27,3,34.75,0.35,46.0,50.666666666666664,0.3333333333333333,35.0,15.916666666666664,-0.016666666666666663,-11.0
chessbrahs,WNCFlQ9p,1754776311079,2822.0,28,2,34.75,0.35,46.0,59.0,0.5,38.5,24.25,0.15000000000000002,-7.5
d-pawn,mqYTJRSM,1765451019164,2307.0,71,3,42.65,0.5,38.95,48.0,0.0,31.666666666666668,5.350000000000001,-0.5,-7.283333333333335
d-pawn,TdLmFrVa,1765505730830,2317.0,32,3,42.65,0.5,38.95,33.666666666666664,0.3333333333333333,32.666666666666664,-8.983333333333334,-0.16666666666666669,-6.2833333333333385
d-pawn,o2Jsq4Oi,1765506323370,2440.0,36,3,42.65,0.5,38.95,35.666666666666664,0.6666666666666666,34.0,-6.983333333333334,0.16666666666666663,-4.950000000000003
d-pawn,F1WCnJ4j,1765506640346,2357.0,27,3,42.65,0.5,38.95,35.666666666666664,1.0,33.0,-6.983333333333334,0.5,-5.950000000000003
d-pawn,cPftfSf2,1765581837772,2452.0,42,3,42.65,0.5,38.95,67.33333333333333,0.3333333333333333,40.333333333333336,24.68333333333333,-0.16666666666666669,1.3833333333333329
d-pawn,k0gB8BGp,1765599593656,2383.0,52,3,42.65,0.5,38.95,38.666666666666664,0.6666666666666666,35.666666666666664,-3.9833333333333343,0.16666666666666663,-3.2833333333333385
danshev16,5W51sxqS,1740861490007,2578.0,41,3,42.35,0.45,42.95,38.333333333333336,0.6666666666666666,33.0,-4.016666666666666,0.21666666666666662,-9.950000000000003
danshev16,1VhYwWV1,1740864097757,2282.0,36,3,42.35,0.45,42.95,34.333333333333336,0.6666666666666666,51.333333333333336,-8.016666666666666,0.21666666666666662,8.383333333333333
ebret,JgMsgNfI,1720460967319,2111.0,18,3,44.63157894736842,0.3,35.55,66.66666666666667,0.3333333333333333,28.0,22.035087719298254,0.033333333333333326,-7.549999999999997
ebret,7d7en3RB,1725379438723,2153.0,27,3,44.63157894736842,0.3,35.55,62.333333333333336,0.3333333333333333,36.0,17.701754385964918,0.033333333333333326,0.45000000000000284
ebret,7unTBlqT,1725379822360,2143.0,31,3,44.63157894736842,0.3,35.55,50.333333333333336,0.3333333333333333,42.0,5.701754385964918,0.033333333333333326,6.450000000000003
ebret,gfK4lqZv,1730826048151,2259.0,49,3,44.63157894736842,0.3,35.55,43.333333333333336,0.6666666666666666,28.666666666666668,-1.298245614035082,0.36666666666666664,-6.883333333333329
ebret,WpDwP66v,1732643197674,2123.0,19,3,44.63157894736842,0.3,35.55,60.0,0.3333333333333333,22.666666666666668,15.368421052631582,0.033333333333333326,-12.88333333333333
ebret,1eq7PpTT,1732643753526,2137.0,21,3,44.63157894736842,0.3,35.55,41.666666666666664,0.3333333333333333,43.333333333333336,-2.9649122807017534,0.033333333333333326,7.7833333333333385
ebret,PfT3iQ8I,1752488940880,2039.0,34,1,44.63157894736842,0.3,35.55,41.0,0.0,55.0,-3.6315789473684177,-0.3,19.450000000000003
elsas,UIK8be8p,1765313179051,2572.0,59,3,42.15,0.35,43.6,44.0,0.3333333333333333,56.666666666666664,1.8500000000000014,-0.016666666666666663,13.066666666666663
elsas,LGLoKNWW,1765376666374,2525.0,60,3,42.15,0.35,43.6,40.333333333333336,0.6666666666666666,52.666666666666664,-1.8166666666666629,0.31666666666666665,9.066666666666663
elsas,WUMkFd7s,1765403383884,2495.0,21,3,42.15,0.35,43.6,41.666666666666664,0.0,28.666666666666668,-0.4833333333333343,-0.35,-14.933333333333334
elsas,vGZPmCjC,1765425116263,2485.0,15,3,42.15,0.35,43.6,40.666666666666664,0.0,46.666666666666664,-1.4833333333333343,-0.35,3.066666666666663
elsas,CEoLJwDN,1765425271623,2490.0,9,3,42.15,0.35,43.6,44.333333333333336,0.3333333333333333,56.333333333333336,2.183333333333337,-0.016666666666666663,12.733333333333334
elsas,xn3xmZNs,1765431325565,2368.0,51,3,42.15,0.35,43.6,47.333333333333336,0.6666666666666666,29.0,5.183333333333337,0.31666666666666665,-14.600000000000001
elsas,CjlVg3ig,1765553797190,2445.0,21,3,42.15,0.35,43.6,34.666666666666664,0.6666666666666666,41.666666666666664,-7.483333333333334,0.31666666666666665,-1.9333333333333371
escha,ENtI10Hf,1733078155432,2478.0,49,3,37.22222222222222,0.5,39.65,35.0,0.6666666666666666,37.333333333333336,-2.2222222222222214,0.16666666666666663,-2.316666666666663
escha,4Tb5LEIt,1733078910818,2478.0,33,3,37.22222222222222,0.5,39.65,43.0,0.3333333333333333,62.0,5.777777777777779,-0.16666666666666669,22.35
escha,z0cnehvR,1733079517994,2342.0,45,3,37.22222222222222,0.5,39.65,29.5,0.3333333333333333,47.0,-7.722222222222221,-0.16666666666666669,7.350000000000001
escha,V4lDzFFd,1737312548533,2293.0,32,2,37.22222222222222,0.5,39.65,32.0,0.5,16.0,-5.222222222222221,0.0,-23.65
gravereaper,6mORK26d,1765645202556,2394.0,22,3,27.2,0.75,48.45,27.333333333333332,1.0,59.0,0.13333333333333286,0.25,10.549999999999997
