White,Black,White_Elo,Black_Elo,White_Sex,White_Sex_Source,Black_Sex,Black_Sex_Source,Result,ECO,Opening,Date,PlyCount,RatingDiff,File,Pairing
Den78,Yvette1980,2471,2458,M,confirmed,F,inferred,1-0,A11,English Opening: Caro-Kann Defensive System,2020.01.04,107,13,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,Violet_Pride,2463,2601,M,inferred,F,inferred,0-1,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",2020.01.04,48,-138,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Den78,riga1960,2459,2630,M,confirmed,F,inferred,1-0,D00,Queen's Pawn Game: Levitsky Attack,2020.01.04,129,-171,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mostafa_elsayed,merlin647,2288,2419,M,inferred,F,inferred,1-0,A22,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",2020.01.04,63,-131,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
hardy-hard,mi2497,2408,2392,M,inferred,F,inferred,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",2020.01.04,89,16,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Lars555,MariyaYakimova,2464,2381,M,inferred,F,confirmed,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,2020.01.04,98,83,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Denizcan61,The_Shredder,2441,2493,M,inferred,F,inferred,0-1,A15,"English Opening: Anglo-Indian Defense, King's Indian Formation",2020.01.04,150,-52,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Nikolaj_6,Violet_Pride,2529,2617,M,confirmed,F,inferred,1-0,B32,Sicilian Defense: Kalashnikov Variation,2020.01.04,105,-88,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
FakeBruceLee,Yvette1980,2543,2446,M,confirmed,F,inferred,1-0,B10,Caro-Kann Defense: Two Knights Attack,2020.01.04,101,97,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
chadi_chess,riga1960,2398,2594,M,inferred,F,inferred,0-1,B01,Scandinavian Defense: Main Line,2020.01.04,66,-196,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
straybullet,medine2007,2488,2594,M,confirmed,F,inferred,0-1,A41,Modern Defense: Averbakh System,2020.01.04,54,-106,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
manoj123,riga1960,2459,2557,M,inferred,F,inferred,1-0,B01,"Scandinavian Defense: Main Line, Mieses Variation",2020.01.05,93,-98,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Davjan,night1547,2683,2299,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Dutch Variation,2020.01.05,99,384,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
www68,El_Jacko,2520,2542,M,confirmed,F,inferred,0-1,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",2020.01.05,92,-22,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dapsay,jaci27,2411,2210,M,confirmed,F,inferred,1-0,B74,"Sicilian Defense: Dragon Variation, Classical Variation, Normal Line",2020.01.05,79,201,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dapsay,el_rupe,2418,2477,M,confirmed,F,inferred,1-0,B40,Sicilian Defense: French Variation,2020.01.05,111,-59,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Artem_Ilyin,Violet_Pride,2518,2628,M,inferred,F,inferred,1/2-1/2,D85,Grünfeld Defense: Exchange Variation,2020.01.05,111,-110,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dapsay,el_rupe,2433,2462,M,confirmed,F,inferred,1-0,B47,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",2020.01.05,90,-29,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dapsay,el_rupe,2447,2449,M,confirmed,F,inferred,1/2-1/2,B01,"Scandinavian Defense: Main Line, Mieses Variation",2020.01.05,175,-2,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dapsay,el_rupe,2454,2443,M,confirmed,F,inferred,1-0,B40,Sicilian Defense: French Variation,2020.01.05,115,11,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Dapsay,El_Jacko,2456,2546,M,confirmed,F,inferred,1-0,D13,Slav Defense: Exchange Variation,2020.01.05,123,-90,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ivan_Sarenac,Violet_Pride,2559,2649,M,inferred,F,inferred,0-1,A00,Hungarian Opening: Symmetrical Variation,2020.01.05,62,-90,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
reza3136,riga1960,2319,2558,M,inferred,F,inferred,0-1,A00,Polish Opening: Bugayev Attack,2020.01.05,96,-239,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Yeknafar,Violet_Pride,2449,2645,M,confirmed,F,inferred,0-1,B32,Sicilian Defense: Kalashnikov Variation,2020.01.05,112,-196,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
ferdinand122,Jet_Enjin,2421,2258,M,inferred,F,inferred,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",2020.01.05,114,163,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
coventry,TAYA_GNIASSS,2419,2397,M,confirmed,F,inferred,1-0,A30,English Opening: Symmetrical Variation,2020.01.06,81,22,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
coventry,TAYA_GNIASSS,2418,2398,M,confirmed,F,inferred,1-0,A30,English Opening: Symmetrical Variation,2020.01.06,107,20,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Nikolas1408,Violet_Pride,2695,2667,M,inferred,F,inferred,0-1,D01,Queen's Pawn Game: Chigorin Variation,2020.01.06,13,28,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ronnie_Sullivan,Berthe,2404,2468,M,inferred,F,inferred,0-1,C47,"Four Knights Game: Scotch Variation, Schmid Defense",2020.01.06,117,-64,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Karttunen,Grace1122,2582,2240,M,confirmed,F,inferred,1-0,B81,"Sicilian Defense: Scheveningen Variation, Keres Attack",2020.01.06,75,342,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
ron_dana,Yvette1980,2476,2444,M,inferred,F,inferred,1-0,A00,Mieses Opening,2020.01.06,59,32,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ahmed-abdelsattar,the_real_kid,2439,2438,M,inferred,F,inferred,0-1,B48,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",2020.01.06,68,1,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Benyamin_93,riga1960,2337,2551,M,inferred,F,inferred,1/2-1/2,B01,Scandinavian Defense: Main Line,2020.01.06,143,-214,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ronnie_Sullivan,mila2010,2402,2597,M,inferred,F,inferred,0-1,C45,Scotch Game: Classical Variation,2020.01.07,60,-195,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Don_KisHot,mared2,2421,2378,M,inferred,F,inferred,0-1,A43,Benoni Defense: Benoni-Indian Defense,2020.01.07,76,43,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
coventry,Le_Truand,2445,2520,M,confirmed,F,inferred,1/2-1/2,A28,"English Opening: King's English Variation, Four Knights Variation, Flexible Line",2020.01.07,55,-75,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
coventry,arti17,2446,2325,M,confirmed,F,inferred,1-0,D11,Slav Defense: Quiet Variation,2020.01.07,113,121,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Andrey11976,Violet_Pride,2524,2706,M,inferred,F,inferred,0-1,A45,Trompowsky Attack: Classical Defense,2020.01.07,34,-182,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Din-don-dan,larisa21,2280,2507,M,confirmed,F,inferred,0-1,A01,Nimzo-Larsen Attack,2020.01.07,130,-227,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
sanford30,Yvette1980,2446,2477,M,inferred,F,inferred,1-0,A04,Zukertort Opening: Slav Invitation,2020.01.07,131,-31,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
sanford30,el_rupe,2453,2460,M,inferred,F,inferred,0-1,A09,Réti Opening,2020.01.07,148,-7,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ahmed-abdelsattar,meadow_meal,2458,2260,M,inferred,F,inferred,0-1,B07,Pirc Defense,2020.01.07,68,198,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ronnie_Sullivan,riga1960,2425,2506,M,inferred,F,inferred,0-1,B01,Scandinavian Defense: Lasker Variation,2020.01.07,126,-81,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
steve1234,ora-muda-ora-muda,2426,2282,M,inferred,F,inferred,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",2020.01.07,121,144,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Metra93,Yvette1980,2477,2479,M,confirmed,F,inferred,1-0,D10,Slav Defense,2020.01.07,77,-2,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
sanford30,The_Shredder,2445,2511,M,inferred,F,inferred,0-1,A05,King's Indian Attack: Symmetrical Defense,2020.01.07,166,-66,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Franko1,El-Camino12,2291,2448,M,inferred,F,inferred,0-1,C55,Italian Game: Two Knights Defense,2020.01.08,80,-157,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
coventry,El-Camino12,2402,2489,M,confirmed,F,inferred,1-0,A20,"English Opening: King's English Variation, Nimzowitsch Variation",2020.01.08,31,-87,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
vovasev,Toril_DC,2439,2449,M,confirmed,F,inferred,0-1,B52,"Sicilian Defense: Canal Attack, Main Line",2020.01.08,94,-10,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2498,2522,M,inferred,F,inferred,0-1,A02,Bird Opening,2020.01.08,58,-24,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2487,2534,M,inferred,F,inferred,1-0,A02,Bird Opening,2020.01.08,63,-47,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2501,2520,M,inferred,F,inferred,0-1,A02,Bird Opening,2020.01.08,72,-19,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2503,2520,M,inferred,F,inferred,1-0,A02,Bird Opening,2020.01.08,59,-17,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2503,2520,M,inferred,F,inferred,1-0,A02,Bird Opening,2020.01.08,43,-17,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2517,2507,M,inferred,F,inferred,0-1,A03,Bird Opening: Dutch Variation,2020.01.08,92,10,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2517,2507,M,inferred,F,inferred,1-0,A02,Bird Opening,2020.01.08,67,10,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
HelgeA,Lynn,2460,2301,M,confirmed,F,inferred,1-0,D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",2020.01.08,36,159,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehmed46,Grace1122,2434,2200,M,inferred,F,inferred,1-0,A00,Hungarian Opening: Indian Defense,2020.01.08,77,234,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
sanford30,beni2006,2460,2474,M,inferred,F,inferred,1-0,A04,Zukertort Opening: Kingside Fianchetto,2020.01.08,93,-14,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
min2020,Night_warrior,2377,2642,M,inferred,F,inferred,0-1,A04,Zukertort Opening: Sicilian Invitation,2020.01.08,34,-265,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Karlos_ulsk,Zora287,2546,2612,M,inferred,F,inferred,1/2-1/2,A13,English Opening: Agincourt Defense,2020.01.08,99,-66,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Ronnie_Sullivan,Zora287,2410,2611,M,inferred,F,inferred,0-1,B33,Sicilian Defense: Open,2020.01.08,108,-201,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Nikita_Gilyazitdinov,larisa21,2415,2570,M,inferred,F,inferred,0-1,A40,Modern Defense,2020.01.08,54,-155,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
lukas_111111,larisa21,2617,2553,M,confirmed,F,inferred,1-0,B06,Modern Defense: Standard Line,2020.01.08,99,64,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
basil_shoha,larisa21,2373,2545,M,inferred,F,inferred,0-1,A40,Modern Defense,2020.01.08,60,-172,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2523,2536,M,inferred,F,inferred,0-1,A02,Bird Opening,2020.01.08,98,-13,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2517,2542,M,inferred,F,inferred,1-0,A02,Bird Opening,2020.01.08,111,-25,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
lacampora,riga1960,2224,2533,M,confirmed,F,inferred,0-1,A54,Old Indian Defense: Ukrainian Variation,2020.01.08,118,-309,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
German308,larisa21,2518,2542,M,inferred,F,inferred,0-1,A02,Bird Opening,2020.01.08,84,-24,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
jelmatos,riga1960,2696,2548,M,confirmed,F,inferred,1-0,A27,"English Opening: King's English Variation, Three Knights System",2020.01.08,103,148,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Schachtrainer-Schuh,el_rupe,2532,2456,M,confirmed,F,inferred,0-1,A04,Zukertort Opening: Sicilian Invitation,2020.01.08,48,76,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Alenee,Rus1990,2429,2212,M,confirmed,F,inferred,1-0,B50,Sicilian Defense,2020.01.09,113,217,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2403,2314,M,inferred,F,inferred,1-0,C45,Scotch Game,2020.01.09,91,89,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2413,2305,M,inferred,F,inferred,1-0,C45,Scotch Game,2020.01.09,45,108,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2422,2296,M,inferred,F,inferred,0-1,C45,Scotch Game,2020.01.09,118,126,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2418,2301,M,inferred,F,inferred,1-0,C45,Scotch Game,2020.01.09,57,117,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2427,2292,M,inferred,F,inferred,1-0,C45,Scotch Game,2020.01.09,65,135,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2422,2297,M,inferred,F,inferred,1-0,C17,"French Defense: Winawer Variation, Advance Variation",2020.01.09,79,125,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2424,2295,M,inferred,F,inferred,1-0,C52,"Evans Gambit, Anderssen Defense",2020.01.09,95,129,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2420,2300,M,inferred,F,inferred,1-0,C45,Scotch Game,2020.01.09,89,120,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2416,2305,M,inferred,F,inferred,1-0,C18,"French Defense: Winawer Variation, Maróczy-Wallis Variation",2020.01.09,47,111,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
mehrdad3000,Nastaran_71,2412,2309,M,inferred,F,inferred,1-0,C62,Ruy Lopez: Steinitz Defense,2020.01.09,81,103,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Chernov_M,Be-one,2427,2417,M,confirmed,F,inferred,1-0,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",2020.01.09,75,10,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Evgeny_Frolov,el_rupe,2477,2445,M,inferred,F,inferred,0-1,B44,Sicilian Defense: Paulsen Variation,2020.01.09,46,32,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Stas-2444,The_Shredder,2529,2534,M,inferred,F,inferred,0-1,B54,Sicilian Defense,2020.01.09,74,-5,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Stas-2444,The_Shredder,2520,2542,M,inferred,F,inferred,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack",2020.01.09,63,-22,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Aleks0504,riga1960,2370,2569,M,inferred,F,inferred,0-1,B01,Scandinavian Defense: Main Line,2020.01.09,24,-199,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
lucas444,ChuckPhil,2449,2404,M,inferred,F,confirmed,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",2020.01.09,103,45,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Aleks0504,riga1960,2373,2569,M,inferred,F,inferred,1/2-1/2,B01,Scandinavian Defense: Main Line,2020.01.09,158,-196,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
david_gomez,riga1960,2541,2563,M,confirmed,F,inferred,1/2-1/2,B01,Scandinavian Defense: Marshall Variation,2020.01.09,96,-22,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Aleks0504,riga1960,2397,2563,M,inferred,F,inferred,0-1,A54,Old Indian Defense: Ukrainian Variation,2020.01.09,94,-166,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
david_gomez,riga1960,2551,2553,M,confirmed,F,inferred,1-0,A00,Hungarian Opening,2020.01.09,85,-2,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
banane_verte,Elmira01,2412,2484,M,confirmed,F,inferred,0-1,B03,Alekhine Defense: Exchange Variation,2020.01.10,54,-72,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
husein-2811,jsequera,2480,2365,M,inferred,F,confirmed,1-0,C40,Elephant Gambit: Paulsen Countergambit,2020.01.10,47,115,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Karlos_ulsk,kosa_na_kamne,2581,2554,M,inferred,F,inferred,1-0,A46,Indian Game: Wade-Tartakower Defense,2020.01.10,85,27,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Yeknafar,riga1960,2406,2535,M,confirmed,F,inferred,1-0,B01,Scandinavian Defense: Lasker Variation,2020.01.10,123,-129,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
DoubleP,sever2009,2607,2439,M,confirmed,F,inferred,1-0,B05,"Alekhine Defense: Modern, Flohr Variation",2020.01.10,69,168,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
HSGM,honey2012,2429,2274,M,confirmed,F,inferred,1/2-1/2,B78,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Old Line",2020.01.10,31,155,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
ald2,riga1960,2493,2522,M,confirmed,F,inferred,1-0,A54,Old Indian Defense: Ukrainian Variation,2020.01.10,87,-29,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Tunahan14532,mena999,2401,2317,M,inferred,F,inferred,1-0,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",2020.01.10,111,84,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
bruce25,mared2,2440,2313,M,inferred,F,inferred,0-1,A43,Benoni Defense: Benoni-Indian Defense,2020.01.10,114,127,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Yakov25,karinachess11,2531,2451,M,inferred,F,confirmed,1-0,B20,Sicilian Defense: Wing Gambit,2020.01.10,117,80,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Yakov25,karinachess11,2542,2441,M,inferred,F,confirmed,0-1,A46,Indian Game: Wade-Tartakower Defense,2020.01.10,112,101,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
lukas_111111,riga1960,2588,2563,M,confirmed,F,inferred,0-1,B01,"Scandinavian Defense: Main Line, Mieses Variation",2020.01.10,60,25,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
lukas_111111,riga1960,2588,2572,M,confirmed,F,inferred,1-0,B47,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",2020.01.10,67,16,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
David_Temirkanov,larisa21,2476,2525,M,inferred,F,inferred,1-0,A40,Modern Defense,2020.01.10,89,-49,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Din-don-dan,riga1960,2328,2501,M,confirmed,F,inferred,0-1,B40,"Sicilian Defense: French Variation, Westerinen Attack",2020.01.11,90,-173,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
basil_shoha,riga1960,2337,2497,M,inferred,F,inferred,1-0,A80,Dutch Defense,2020.01.11,71,-160,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
gogotaniye,Violet_Pride,2688,2735,M,confirmed,F,inferred,1-0,D90,Grünfeld Defense: Three Knights Variation,2020.01.11,61,-47,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
makeareason,jaci3,2454,2394,M,confirmed,F,inferred,1-0,A40,Englund Gambit Complex: Englund Gambit,2020.01.11,149,60,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
GUNNE_USER,jaci3,2418,2384,M,inferred,F,inferred,1-0,D86,"Grünfeld Defense: Exchange, Simagin's Lesser Variation",2020.01.11,85,34,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Konstantin_Tarlev,montserrat,2779,2373,M,inferred,F,inferred,1-0,B07,Pirc Defense,2020.01.11,93,406,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
IljaSir,riga1960,2544,2529,M,confirmed,F,inferred,1/2-1/2,A45,Indian Game,2020.01.11,70,15,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
sanshiro,riga1960,2419,2537,M,confirmed,F,inferred,0-1,D06,"Queen's Gambit Refused: Chigorin Defense, Tartakower Gambit",2020.01.11,20,-118,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
Amro-Alhareth,riga1960,2278,2581,M,inferred,F,inferred,0-1,B01,"Scandinavian Defense: Main Line, Mieses Variation",2020.01.12,76,-303,lichess_elite_2020-01.pgn,Male vs Perceived Female (Inferred)
