White_Unified_Name,Black_Sex,PlyCount,RatingDiff,Opening,IsAggressive,White_Elo,RatingBin
DiseasedDonkey,M,48,-290,Queen's Pawn Game: London System,False,,<-100
Daniel Herman,M,88,-261,"Sicilian Defense: Najdorf Variation, Adams Attack",True,,<-100
lovlas,M,92,-195,Caro-Kann Defense: Bronstein-Larsen Variation,False,,<-100
Nohaypanduro,M,26,-164,Blumenfeld Countergambit,False,,<-100
showmaster33,M,118,-311,French Defense: King's Indian Attack,True,,<-100
Stamatis Kourkoulos,M,120,-142,Nimzo-Larsen Attack: Indian Variation,True,,<-100
lolsirs,M,122,-284,Queen's Gambit Declined,True,,<-100
Podrebo,M,50,-313,"Philidor Defense: Lion Variation, Sozin Variation",False,,<-100
RomanianForce,M,56,-146,King's Indian Defense: Averbakh Variation,True,,<-100
AlekseyBorisovich,M,36,-125,Hungarian Opening: Symmetrical Variation,False,,<-100
"Rismanto ,Ricky",M,150,-288,Alekhine Defense: Scandinavian Variation,False,,<-100
safyahmad1265,M,104,-139,"French Defense: Winawer Variation, Advance Variation",False,,<-100
"Alvarado, Carlos",M,68,-180,Modern Defense,False,,<-100
"Donchenko, Alexander",M,166,-188,English Opening: King's English Variation,False,,<-100
BIG_Pirate,M,102,-204,Slav Defense: Modern,False,,<-100
"Spitzl, Vinzent",M,66,-116,"Sicilian Defense: Kan, Gipslis Variation",True,,<-100
"Egorov, Evgeny",M,78,-204,Bishop's Opening: Berlin Defense,False,,<-100
BucklingChess,M,100,-146,"Ruy Lopez: Morphy Defense, Wormald Attack",True,,<-100
"Rios Parra, Alejandro",M,80,-130,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",True,,<-100
Juan David López Perdomo,M,54,-246,"Alekhine Defense: Four Pawns Attack, Fianchetto Variation",True,,<-100
jeden94,M,56,-113,"Sicilian Defense: Najdorf Variation, Adams Attack",True,,<-100
"Macovei, Andrei",M,44,-136,French Defense: Paulsen Variation,False,,<-100
ZuchBolt,M,38,-100,"Sicilian Defense: Paulsen Variation, Bastrikov Variation, English Attack",True,,<-100
Renan Reis,M,86,-105,Caro-Kann Defense: Two Knights Attack,True,,<-100
"Stalmach, Richard",M,122,-147,"King's Indian Defense: Orthodox Variation, Bayonet Attack, Sokolov's Line",True,,<-100
"Eynullayev, Altay",M,84,-152,Philidor Defense: Lion Variation,False,,<-100
"Papayan, Oleg",M,48,-116,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",True,,<-100
fiumedk,M,44,-273,Scandinavian Defense: Mieses-Kotroc Variation,False,,<-100
ArnieChipmunk,M,38,-151,"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation",True,,<-100
Toivo Keinänen,M,78,-151,English Opening: Anglo-Dutch Defense,False,,<-100
"Tay, Junior",M,54,-132,Bishop's Opening: Vienna Hybrid,False,,<-100
thujer,M,54,-229,"Queen's Gambit Accepted: Central Variation, McDonnell Defense",True,,<-100
"Cabrera Pando, Ramiro",M,58,-386,Zukertort Opening: Nimzo-Larsen Variation,False,,<-100
fsm666fsm,M,70,-127,King's Indian Defense: Semi-Averbakh System,True,,<-100
"Bancod, Ronald",M,98,-100,"Italian Game: Evans Gambit, Stone-Ware Variation",True,,<-100
scabies,M,94,-308,"Ruy Lopez: Closed Variations, Martinez Variation",False,,<-100
Wild_of_luck,M,80,-357,Philidor Defense: Lion Variation,False,,<-100
Matt O,M,88,-142,"Sicilian Defense: Paulsen Variation, Szén Variation",True,,<-100
necp,M,53,-136,"Ruy Lopez: Closed, Anti-Marshall 8.a4",False,,<-100
BirdSetFree7,M,78,-274,"Sicilian Defense: O'Kelly Variation, Yerevan System",True,,<-100
topce,M,110,-195,"King's Indian Defense: Normal Variation, Rare Defenses",True,,<-100
"Jaferian, Koosha",M,50,-122,Nimzo-Larsen Attack: Classical Variation,True,,<-100
Whynot72,M,80,-223,King's Indian Defense: Normal Variation,True,,<-100
Jano Samuel Pacho,M,114,-140,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line",True,,<-100
Sérgio Cabila,M,28,-162,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",True,,<-100
"Osmak, Yuliia",M,36,-224,Queen's Pawn Game: Mason Attack,True,,<-100
SwamiChaturanga,M,28,-120,"English Opening: King's English Variation, Reversed Closed Sicilian",True,,<-100
"FAWOLE, John Oyeyemi",M,84,-122,"Neo-Gruenfeld Defense: Classical Variation, Modern Defense",False,,<-100
Dinesh Kumar Sharma,M,190,-353,Sicilian Defense: Najdorf Variation,True,,<-100
"Pulpan, Jakub",M,28,-190,Caro-Kann Defense,False,,<-100
GM Roberto Mogranzini,M,38,-205,Modern Defense,False,,<-100
mikromurks,M,68,-219,Sicilian Defense: Old Sicilian,True,,<-100
karinachess11,M,172,-162,Unknown,False,2368.0,<-100
Давид,M,138,-107,Sicilian Defense: Chekhover Variation,True,,<-100
"Oboladze, Luka",M,40,-214,Sicilian Defense: Velimirovic Attack,True,,<-100
andrzejkrzywda,M,66,-297,French Defense: Paulsen Variation,False,,<-100
"Chumpitaz, Ann",M,76,-176,Benoni Defense: Fianchetto Variation,False,,<-100
"Ermolaev, Evgeny",M,92,-142,"Sicilian Defense: Richter-Rauzer, 6... e6",True,,<-100
M. Zainurani Zaini,M,48,-199,"French Defense: Tarrasch Variation, Chistyakov Defense",False,,<-100
"Wisniacki, Flavio",M,56,-298,"English Opening: Anglo-Indian Defense, King's Knight Variation",False,,<-100
Luu77,M,60,-217,"Sicilian Defense: French Variation, Westerinen Attack",True,,<-100
Michael,M,16,-162,Caro-Kann Defense,False,,<-100
simonachess,M,195,-134,Unknown,False,2285.0,<-100
Kudakwashe Sibanda,M,48,-158,King's Indian Defense: Orthodox Variation,True,,<-100
"Hapaku, Charles",M,58,-165,Zukertort Opening: Sicilian Invitation,True,,<-100
trizzy,M,56,-117,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",True,,<-100
"Neugebauer, Martin",M,106,-147,Alekhine Defense #2,False,,<-100
"Ballecer, Dino",M,68,-242,French Defense: King's Indian Attack,True,,<-100
"Todorov, Todor",M,40,-203,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",True,,<-100
lorci49,M,178,-316,Unknown,False,2257.0,<-100
venturaMF,M,32,-327,Alekhine Defense,False,,<-100
AutHun,M,116,-179,"Caro-Kann Defense: Advance Variation, Short Variation",False,,<-100
Jerzy Jesus,M,64,-109,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line",True,,<-100
Kamal Daoudi,M,36,-169,Caro-Kann Defense: Forgacs Variation,False,,<-100
Cortado,M,43,-135,"Caro-Kann Defense: Classical Variation, Flohr Variation",False,,<-100
josiur,M,62,-196,"French Defense: MacCutcheon Variation, Lasker Variation",False,,<-100
"Bilan, Danila",M,110,-160,"King's Indian Defense: Sämisch Variation, Normal Defense",True,,<-100
klimkoj,M,36,-125,"Sicilian Defense: Scheveningen Variation, English Attack #2",True,,<-100
"Colovic, Dusan",M,78,-108,Queen's Pawn Game: Chigorin Variation,False,,<-100
CheckAB,M,74,-270,Hungarian Opening: Indian Defense,False,,<-100
GinoNZ,M,44,-304,"English Opening: King's English Variation, Reversed Sicilian",True,,<-100
Víctor Mago,M,118,-304,Queen's Gambit Accepted: Janowski-Larsen Variation,True,,<-100
istdiesernamefrei,M,34,-188,Rat Defense: English Rat,False,,<-100
tsakos27,M,36,-152,Blumenfeld Countergambit #2,False,,<-100
Goranor,M,56,-221,Zukertort Opening: Kingside Fianchetto,False,,<-100
GeneralM,M,60,-130,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",True,,<-100
"Gschnitzer, Adrian",M,36,-105,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",True,,<-100
Emmanuel Carter,M,142,-103,Indian Game: Spielmann-Indian,False,,<-100
Alindsay,M,150,-176,Unknown,False,2406.0,<-100
ethereumclassic,M,38,-105,"Ruy Lopez: Morphy Defense, Anderssen Variation",False,,<-100
Juan Sebastián Melián Rodríguez,M,100,-360,Indian Game: Knights Variation,False,,<-100
"Ortega Amarelle, Mariano",M,66,-108,"Caro-Kann Defense: Advance Variation, Tal Variation",False,,<-100
"Chernov, Mikhail",M,60,-247,"Caro-Kann Defense: Advance Variation, Tal Variation",False,,<-100
"Babiy, Olga",M,122,-142,Modern Defense: Standard Line,False,,<-100
"Krykun, Yuriy",M,80,-152,Reti Opening,False,,<-100
MrGreen08,M,42,-236,Hungarian Opening: Slav Formation,False,,<-100
"Dedebas, Emre Emin",M,20,-131,King's Indian Attack: Symmetrical Defense,True,,<-100
"Perez Marimon, Jorge De Jesus",M,114,-231,Alekhine Defense: Exchange Variation,False,,<-100
HrvojeZagreb,M,94,-417,Slav Defense: Exchange Variation,False,,<-100
"Hadzovic, Amir",M,96,-112,King's Knight Opening: Normal Variation,False,,<-100
Christian Almeida do Nascimento,M,152,-143,Queen's Pawn Game: London System,False,,<-100
sewin16,M,62,-244,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,True,,<-100
Josue Castillo,M,46,-143,Trompowsky Attack: Edge Variation,True,,<-100
Vladyslav Lukiianchuk,M,62,-138,Indian Game: London System,False,,<-100
MF Pablo Alexander Ruiz Aguilar,M,72,-154,"Italian Game: Classical Variation, Center Holding Variation",False,,<-100
"Thorfinnsson, Bjorn",M,28,-108,Torre Attack,True,,<-100
"Mejia, Cherry Ann",M,38,-267,"Sicilian Defense: Closed Variation, Korchnoi Defense",True,,<-100
"Muradli, Mahammad",M,62,-129,"Slav Defense: Czech Variation, Carlsbad Variation",False,,<-100
"Bekturov, Tamerlan",M,60,-197,Nimzo-Indian Defense: Fischer Variation,False,,<-100
Aghasiyev Kamal,M,122,-148,Russian Game: Three Knights Game,False,,<-100
"Hajiyev, Kanan",M,60,-166,Queen's Pawn Game: Symmetrical Variation,False,,<-100
serendipitymate,M,66,-137,"Sicilian Defense: Canal Attack, Main Line",True,,<-100
"Haug, Johannes",M,64,-128,Trompowsky Attack,True,,<-100
mdynl123,M,52,-140,Semi-Benoni,False,,<-100
"Burmakin, Evgeniy",M,41,-204,"French Defense: Tarrasch Variation, Open System, Main Line",False,,<-100
"Atanejhad, Sahebali",M,94,-111,Modern Defense: Averbakh Variation,False,,<-100
Edwin A. Urbina,M,106,-273,Ponziani Opening: Steinitz Variation,False,,<-100
universe64,M,96,-326,Indian Game,False,,<-100
"Li, Henry",M,112,-191,"Alekhine Defense: Modern Variation, Larsen Variation",False,,<-100
"Gnojek, Petr",M,96,-162,"Tarrasch Defense: Classical Variation, Spassky Variation",False,,<-100
xaoc88,M,114,-207,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",False,,<-100
"La Villa Rivas, Marlon Javier",M,64,-454,"French Defense: Tarrasch Variation, Pawn Center Variation",False,,<-100
Evargalo,M,40,-142,English Opening: Caro-Kann Defensive System,False,,<-100
"Mikhailov, Viacheslav",M,122,-101,English Opening: Symmetrical Variation,False,,<-100
Matthew Fishbein,M,78,-234,Rat Defense: English Rat,False,,<-100
"Chylewski, Patryk",M,142,-106,Slav Indian,False,,<-100
Reinaldo Rodríguez,M,66,-176,Caro-Kann Defense: Maróczy Variation,False,,<-100
Fernando Osorio,M,128,-130,Nimzo-Larsen Attack: Modern Variation #4,True,,<-100
IMFAR,M,76,-275,French Defense: Paulsen Variation,False,,<-100
niknikniknik,M,34,-179,"King's Gambit Accepted, Abbazia Defense",True,,<-100
"Aydincelebi, Kagan",M,126,-309,"Sicilian Defense: Canal Attack, Main Line",True,,<-100
antonio96,M,34,-152,Sicilian Defense: French Variation,True,,<-100
Fernando Díaz Santacruz,M,124,-110,"Evans Gambit, Hein Countergambit",True,,<-100
"Boraso, Alessio",M,76,-162,Nimzo-Larsen Attack: Modern Variation #4,True,,<-100
"Jorquera, Marcelo",M,88,-231,Caro-Kann Defense: Breyer Variation,False,,<-100
pawnwonder,M,51,-189,Four Knights Game: Scotch Variation Accepted,False,,<-100
Tanaz_Azali,M,70,-173,Nimzo-Indian Defense: Normal Variation,False,,<-100
Careless_Subroto,M,48,-132,"Italian Game: Two Knights Defense, Modern Bishop's Opening",False,,<-100
Eloist,M,72,-155,"Sicilian Defense: French Variation, Westerinen Attack",True,,<-100
Роман Овечкин,M,124,-338,"Queen's Indian Defense: Fianchetto Variation, Check Variation, Intermezzo Line",False,,<-100
Nicomedes Alisangco,M,104,-192,King's Indian Defense: Orthodox Variation,True,,<-100
Самигуллина Диана Ильдаровна,M,36,-156,Indian Game,False,,<-100
Mahri,M,112,-178,Old Benoni Defense,False,,<-100
"Taher, Yoseph Theolifus",M,50,-229,"English Opening: Symmetrical Variation, Botvinnik System",False,,<-100
SzparuMen,M,68,-259,"Ruy Lopez: Classical Variation, Zukertort Gambit",True,,<-100
Dominique Myers,M,86,-161,Pirc Defense,False,,<-100
Vatsal Singhania,M,114,-468,"Sicilian Defense: Najdorf Variation, Opocensky Variation",True,,<-100
LuukDeGrote,M,120,-123,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",True,,<-100
PurpleAvocado,M,86,-232,Rubinstein Opening,False,,<-100
miljac,M,98,-168,"Tarrasch Defense: Prague Variation, Main Line",False,,<-100
"Nsubuga, Haruna",M,94,-240,Caro-Kann Defense: Classical Variation,False,,<-100
"Voinikonis, Nikita",M,64,-126,"King's Indian Defense: Normal Variation, King's Knight Variation",True,,<-100
"Piscopo, Pierluigi",M,88,-103,Benoni Defense: Knight's Tour Variation,False,,<-100
tunacem,M,94,-272,"English Opening: Symmetrical Variation, Botvinnik System Reversed",False,,<-100
Isurox,M,104,-326,"English Opening: Agincourt Defense, Wimpy System",False,,<-100
"Lewtak, Damian",M,98,-144,Modern Defense,False,,<-100
"Schut, Han",M,41,-300,Sicilian Defense: Kramnik Variation,True,,<-100
Михаил Пашинский,M,46,-272,"French Defense: Winawer Variation, Advance Variation",False,,<-100
Aaron Paul Guthrie,M,92,-253,"Sicilian Defense: Dragon Variation, Yugoslav Attack",True,,<-100
Joshukid,M,60,-189,Queen's Pawn Game: Chigorin Variation,False,,<-100
yaali15,M,82,-184,Englund Gambit,True,,<-100
BLC2316,M,74,-228,"French Defense: Winawer Variation, Alekhine-Maroczy Gambit",True,,<-100
rdm89,M,86,-170,French Defense: Chigorin Variation,False,,<-100
dan_tes,M,120,-394,Nimzo-Larsen Attack: Modern Variation #4,True,,<-100
KurisuMakise,M,58,-117,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order",False,,<-100
Jari Järvenpää,M,32,-189,English Opening: Great Snake Variation,False,,<-100
"Volkov, Nika",M,172,-123,Colle System,False,,<-100
Jennys Soler Guerra,M,126,-133,"French Defense: Winawer Variation, Retreat Variation, Armenian Line",False,,<-100
"Singh, Arvinder Preet",M,52,-172,"French Defense: Rubinstein Variation, Blackburne Defense",False,,<-100
"Trifonov, Denis",M,96,-455,Queen's Pawn Game: Chigorin Variation,False,,<-100
"Redzisz, Michal",M,133,-241,"Queen's Indian Defense: Classical Variation, Polugaevsky Gambit",True,,<-100
Владимир Лауц,M,80,-153,Zukertort Opening: Sicilian Invitation,True,,<-100
Yelfry Torres,M,138,-100,"English Opening: Symmetrical Variation, Mecking Variation",False,,<-100
"Perez, Daniel",M,60,-203,Sicilian Defense: Prins Variation,True,,<-100
Eamon Montgomery,M,60,-186,"Benko Gambit Accepted, Fully Accepted Variation",True,,<-100
"Zwirs, Nico",M,112,-156,Alekhine Defense: Exchange Variation,False,,<-100
Ilgiux,M,72,-209,Sicilian Defense: Closed Variation,True,,<-100
Chop-That-Wood,M,36,-316,"Queen's Gambit Accepted: Central Variation, McDonnell Defense",True,,<-100
"Daeschler, Florian",M,56,-252,"Queen's Gambit Refused: Chigorin Defense, Lazard Gambit",True,,<-100
Samuel He,M,50,-108,Nimzo-Indian Defense: Ragozin Variation,False,,<-100
"Oparin, Grigoriy",M,118,-163,"Sicilian Defense: Accelerated Fianchetto, Maroczy Bind, 5...Bg7",True,,<-100
"Sezdbekov, Ruslan",M,94,-172,Pirc Defense,False,,<-100
Y A N,M,121,-310,Indian Game,False,,<-100
"Polo, Victor Ramon",M,100,-139,Zukertort Opening: Sicilian Invitation,True,,<-100
Enchanteur,M,216,-221,Unknown,False,2261.0,<-100
Gerardo Santopietro,M,38,-508,Queen's Gambit Accepted,True,,<-100
"Boor, Carl",M,88,-172,English Opening: King's English Variation,False,,<-100
zajka-molotok,M,89,-224,Unknown,False,2407.0,<-100
Isan Ortiz,M,38,-103,Russian Game: Kaufmann Attack,True,,<-100
lagardeduroi007,M,92,-106,Caro-Kann Defense: Exchange Variation,False,,<-100
Ian Ocampos,M,104,-156,"Sicilian Defense: Najdorf Variation, Browne Variation",True,,<-100
infiniteadaption,M,76,-110,"Alekhine Defense: Modern Variation, Main Line",False,,<-100
"Irizanin, Radoje",M,66,-143,Queen's Pawn Game: London System,False,,<-100
"Tomb, Maroun",M,84,-111,"Ruy Lopez: Classical Variation, Central Variation",False,,<-100
Aleksandr Kozak,M,92,-141,Caro-Kann Defense: Exchange Variation,False,,<-100
Lucas Mendes,M,60,-178,Modern Defense: Pseudo-Austrian Attack,True,,<-100
Re_dei_matti,M,76,-151,"French Defense: Tarrasch Variation, Closed Variation, Main Line",False,,<-100
"Campbell, Charles",M,48,-170,"Slav Defense: Exchange Variation, Symmetrical Line",False,,<-100
Carlos Abiad,M,48,-172,Caro-Kann Defense: Breyer Variation,False,,<-100
orishuas,M,78,-127,"Caro-Kann Defense: Advance Variation, Tal Variation",False,,<-100
"Crispin Ferreras, Darvi Abraham",M,126,-181,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",True,,<-100
Dmytro Mischuk,M,100,-118,Caro-Kann Defense: Gurgenidze System,False,,<-100
Алешин Олег,M,174,-139,Queen's Pawn Game: Chigorin Variation,False,,<-100
"Gedajlovic, Max",M,62,-207,Wade Defense,False,,<-100
"Segarra, Randy",M,56,-208,Giuoco Piano,False,,<-100
"Brodsky, David",M,70,-125,"Sicilian Defense: Najdorf Variation, English Attack",True,,<-100
Leonardo Estévez,M,74,-163,Caro-Kann Defense: Two Knights Attack,True,,<-100
José Padeiro,M,54,-453,"Queen's Gambit Refused: Albin Countergambit, Normal Line",True,,<-100
Amirmohammad Soozankar,M,50,-317,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",True,,<-100
Без имени,M,62,-207,"King's Indian Defense: Normal Variation, King's Knight Variation",True,,<-100
Pleurotus,M,46,-134,"English Opening: King's English Variation, Reversed Closed Sicilian",True,,<-100
"Schnaider, Ilan",M,90,-122,"Sicilian Defense: Najdorf Variation, English Attack",True,,<-100
Luomfu,M,88,-166,Sicilian Defense: Najdorf Variation,True,,<-100
"Malmstig, Erik",M,70,-109,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",False,,<-100
Ahmdnjr12512,M,118,-157,Queen's Pawn,False,,<-100
Leon4rdo,M,96,-157,Bogo-Indian Defense: Vitolins Variation,False,,<-100
leonteo,M,94,-200,"Queen's Pawn Game: Veresov Attack, Two Knights System",True,,<-100
Mikhail Melnichuk,M,68,-120,Zukertort Opening: Sicilian Invitation,True,,<-100
jsequera,M,174,-161,Unknown,False,2328.0,<-100
"Guzman, Christopher",M,74,-103,"French Defense: Classical Variation, Burn Variation, Morozevich Line",False,,<-100
ChessTurner,M,120,-138,Neo-Grünfeld Defense: Delayed Exchange Variation,False,,<-100
Sergey_Kasparov,M,90,-131,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",True,,<-100
champion64,M,166,-159,Unknown,False,2382.0,<-100
Bondar Dmytro,M,98,-136,English Opening: Carls-Bremen System,False,,<-100
Tschess05,M,70,-237,King's Indian Defense: Semi-Averbakh System,True,,<-100
Ketchup,M,88,-253,Queen's Gambit Accepted: Old Variation,True,,<-100
otychess,M,120,-171,Queen's Pawn Game: Krause Variation,False,,<-100
malkalmardgh,M,64,-177,Sicilian Defense: Classical Variation,True,,<-100
Владимир Михайловский,M,154,-269,King's Indian Attack,True,,<-100
"Stelmaszyk, Nico",M,122,-121,Italian Game: Hungarian Defense,False,,<-100
natelleka,M,98,-145,Sicilian Defense: Boleslavsky Variation,True,,<-100
AlainBruxelles,M,82,-116,Englund Gambit Complex: Englund Gambit,True,,<-100
Виктор Дмитренко,M,52,-248,"English Opening: King's English Variation, Reversed Closed Sicilian",True,,<-100
Rodrigo da Silva Borges,M,49,-244,Sicilian Defense: Old Sicilian,True,,<-100
rotaberg,M,78,-136,Réti Opening: Advance Variation,False,,<-100
Nelson Moraes,M,102,-179,Scandinavian Defense: Portuguese Variation,False,,<-100
Colmen,M,132,-139,Rat Defense: Accelerated Gurgenidze,False,,<-100
DrTomQ,M,88,-108,Indian Game,False,,<-100
DragonMaterz,M,48,-315,Torre Attack,True,,<-100
"Laylo, Darwin",M,100,-203,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",False,,<-100
satranc777,M,60,-189,"Caro-Kann Defense: Classical Variation, Main Line",False,,<-100
El_Rupe,M,66,-193,Old Benoni Defense,False,,<-100
IamNeneu,M,42,-417,Queen's Pawn Game,False,,<-100
FM/AGM TYKHON CHERNIAIEV,M,64,-183,"Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line",True,,<-100
Владимир Алачихин,M,128,-224,"King's Indian, Fianchetto, Classical Variation, 8. e4",True,,<-100
GAGIK_JAN,M,62,-125,Sicilian Defense: Najdorf Variation,True,,<-100
"Klukin, Kirill",M,102,-158,Queen's Gambit Accepted: Janowski-Larsen Variation,True,,<-100
"Perera Alfonso, Rene Humberto",M,62,-123,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",True,,<-100
"Needleman, Alejandro",M,50,-125,Caro-Kann Defense: Bronstein-Larsen Variation,False,,<-100
Ninely,M,267,-106,Unknown,False,2340.0,<-100
"Makarian, Rudik",M,120,-228,Sicilian Defense: French Variation,True,,<-100
Akintoye Abdulraheem,M,78,-171,Modern Defense: Standard Defense,False,,<-100
Illia Golichenko,M,54,-134,"Benoni Defense: Fianchetto Variation, Hastings Defense, Main Line",False,,<-100
KokkinosKanapes,M,64,-124,Queen's Pawn Game: London System,False,,<-100
"Zografos, Achilleas",M,92,-115,King's Pawn Game: Maroczy Defense,False,,<-100
HandKnit,M,128,-231,English Opening: Caro-Kann Defensive System,False,,<-100
Tactigol,M,64,-135,"French Defense: Steinitz Variation, Boleslavsky Variation",False,,<-100
"Aghayev, Miragha",M,44,-121,Alekhine Defense,False,,<-100
dawtonlms,M,86,-289,King's Indian Attack,True,,<-100
"Herrera, Martin",M,28,-388,English Defense,False,,<-100
"Bologan, Victor",M,62,-208,"Sicilian Defense: Najdorf Variation, English Attack",True,,<-100
"Ginsburg, Gennadi",M,82,-163,Three Knights Opening: Steinitz Defense,False,,<-100
ShahxaibKhan,M,66,-279,Sicilian Defense: Closed,True,,<-100
Tom O'Gorman,M,42,-311,"Tarrasch Defense: Classical Variation, Carlsbad Variation",False,,<-100
AchrefLahbecha,M,84,-125,"Italian Game: Giuoco Pianissimo, Canal Variation",False,,<-100
Julian Andes Gallego Vasquez,M,119,-130,"Neo-Grünfeld Defense: Classical Variation, Modern Defense",False,,<-100
"Aukhatov, Roman",M,68,-241,Slav Defense: Modern,False,,<-100
Eddy Ravelo,M,76,-156,Benoni Defense: Mikenas Variation,False,,<-100
inmortalito,M,90,-328,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation",True,,<-100
"Ramirez Medina, Victor",M,80,-224,"Sicilian Defense: Kan Variation, Modern Variation",True,,<-100
tesla960,M,58,-185,"Alekhine Defense: Modern Variation, Larsen Variation",False,,<-100
"Kushko, Dmitriy",M,20,-187,King's Indian Attack: Symmetrical Defense,True,,<-100
